 #r(A)        ρ(r)_raw       ρ_smooth(r)         Base
   46.4900      0.0000000      0.0000000      0.0000000
   46.5100      0.0000000      0.0000000      0.0000000
   46.5300      0.0000000      0.0000000      0.0000000
   46.5500      0.0000000      0.0000000      0.0000000
   46.5700      0.0000000      0.0000000      0.0000000
   46.5900      0.0000000      0.0000000      0.0000000
   46.6100      0.0000000      0.0000000      0.0000000
   46.6300      0.0000000      0.0000000      0.0000000
   46.6500      0.0000000      0.0000000      0.0000000
   46.6700      0.0000000      0.0000000      0.0000000
   46.6900      0.0000000      0.0000000      0.0000000
   46.7100      0.0000000      0.0000000      0.0000000
   46.7300      0.0000000      0.0000000      0.0000000
   46.7500      0.0000000      0.0000000      0.0000000
   46.7700      0.0000000      0.0000000      0.0000000
   46.7900      0.0000000      0.0000000      0.0000000
   46.8100      0.0000000      0.0000000      0.0000000
   46.8300      0.0000000      0.0000000      0.0000000
   46.8500      0.0000000      0.0000000      0.0000000
   46.8700      0.0000000      0.0000000      0.0000000
   46.8900      0.0000000      0.0000000      0.0000000
   46.9100      0.0000000      0.0000000      0.0000000
   46.9300      0.0000000      0.0000000      0.0000000
   46.9500      0.0000000      0.0000000      0.0000000
   46.9700      0.0000000      0.0000000      0.0000000
   46.9900      0.0000000      0.0000000      0.0000000
   47.0100      0.0000000      0.0000000      0.0000000
   47.0300      0.0000000      0.0000000      0.0000000
   47.0500      0.0000000      0.0000000      0.0000000
   47.0700      0.0000000      0.0000000      0.0000000
   47.0900      0.0000000      0.0000000      0.0000000
   47.1100      0.0000000      0.0000000      0.0000000
   47.1300      0.0000000      0.0000000      0.0000000
   47.1500      0.0000000      0.0000000      0.0000000
   47.1700      0.0000000      0.0000000      0.0000000
   47.1900      0.0000000      0.0000000      0.0000000
   47.2100      0.0000000      0.0000000      0.0000000
   47.2300      0.0000000      0.0000000      0.0000000
   47.2500      0.0000000      0.0000000      0.0000000
   47.2700      0.0000000      0.0000000      0.0000000
   47.2900      0.0000000      0.0000000      0.0000000
   47.3100      0.0000000      0.0000000      0.0000000
   47.3300      0.0000000      0.0000000      0.0000000
   47.3500      0.0000000      0.0000000      0.0000000
   47.3700      0.0000000      0.0000000      0.0000000
   47.3900      0.0000000      0.0000000      0.0000000
   47.4100      0.0000000      0.0000000      0.0000000
   47.4300      0.0000000      0.0000000      0.0000000
   47.4500      0.0000000      0.0000000      0.0000000
   47.4700      0.0000000      0.0000000      0.0000000
   47.4900      0.0000000      0.0000000      0.0000000
   47.5100      0.0000000      0.0000000      0.0000000
   47.5300      0.0000000      0.0000000      0.0000000
   47.5500      0.0000000      0.0000000      0.0000000
   47.5700      0.0000000      0.0000000      0.0000000
   47.5900      0.0000000      0.0000000      0.0000000
   47.6100      0.0000000      0.0000000      0.0000000
   47.6300      0.0000000      0.0000000      0.0000000
   47.6500      0.0000000      0.0000000      0.0000000
   47.6700      0.0000000      0.0000000      0.0000000
   47.6900      0.0000000      0.0000000      0.0000000
   47.7100      0.0000000      0.0000000      0.0000000
   47.7300      0.0000000      0.0000000      0.0000000
   47.7500      0.0000000      0.0000000      0.0000000
   47.7700      0.0000000      0.0000000      0.0000000
   47.7900      0.0000000      0.0000000      0.0000000
   47.8100      0.0000000      0.0000000      0.0000000
   47.8300      0.0000000      0.0000000      0.0000000
   47.8500      0.0000000      0.0000000      0.0000000
   47.8700      0.0000000      0.0000000      0.0000000
   47.8900      0.0000000      0.0000000      0.0000000
   47.9100      0.0000000      0.0000000      0.0000000
   47.9300      0.0000000      0.0000000      0.0000000
   47.9500      0.0000000      0.0000000      0.0000000
   47.9700      0.0000000      0.0000000      0.0000000
   47.9900      0.0000000      0.0000000      0.0000000
   48.0100      0.0000000      0.0000000      0.0000000
   48.0300      0.0000000      0.0000000      0.0000000
   48.0500      0.0000000      0.0000000      0.0000000
   48.0700      0.0000000      0.0000000      0.0000000
   48.0900      0.0000000      0.0000000      0.0000000
   48.1100      0.0000000      0.0000000      0.0000000
   48.1300      0.0000000      0.0000000      0.0000000
   48.1500      0.0000000      0.0000000      0.0000000
   48.1700      0.0000000      0.0000000      0.0000000
   48.1900      0.0000000      0.0000000      0.0000000
   48.2100      0.0000000      0.0000000      0.0000000
   48.2300      0.0000000      0.0000000      0.0000000
   48.2500      0.0000000      0.0000000      0.0000000
   48.2700      0.0000000      0.0000000      0.0000000
   48.2900      0.0000000      0.0000000      0.0000000
   48.3100      0.0000000      0.0000000      0.0000000
   48.3300      0.0000000      0.0000000      0.0000000
   48.3500      0.0000000      0.0000000      0.0000000
   48.3700      0.0000000      0.0000000      0.0000000
   48.3900      0.0000000      0.0000000      0.0000000
   48.4100      0.0000000      0.0000000      0.0000000
   48.4300      0.0000000      0.0000000      0.0000000
   48.4500      0.0000000      0.0000000      0.0000000
   48.4700      0.0000000      0.0000000      0.0000000
   48.4900      0.0000000      0.0000000      0.0000000
   48.5100      0.0000000      0.0000000      0.0000000
   48.5300      0.0000000      0.0000000      0.0000000
   48.5500      0.0000000      0.0000000      0.0000000
   48.5700      0.0000000      0.0000000      0.0000000
   48.5900      0.0000000      0.0000000      0.0000000
   48.6100      0.0000000      0.0000000      0.0000000
   48.6300      0.0000000      0.0000000      0.0000000
   48.6500      0.0000000      0.0000000      0.0000000
   48.6700      0.0000000      0.0000000      0.0000000
   48.6900      0.0000000      0.0000000      0.0000000
   48.7100      0.0000000      0.0000000      0.0000000
   48.7300      0.0000000      0.0000000      0.0000000
   48.7500      0.0000000      0.0000000      0.0000000
   48.7700      0.0000000      0.0000000      0.0000000
   48.7900      0.0000000      0.0000000      0.0000000
   48.8100      0.0000000      0.0000000      0.0000000
   48.8300      0.0000000      0.0000000      0.0000000
   48.8500      0.0000000      0.0000000      0.0000000
   48.8700      0.0000000      0.0000000      0.0000000
   48.8900      0.0000000      0.0000000      0.0000000
   48.9100      0.0000000      0.0000000      0.0000000
   48.9300      0.0000000      0.0000000      0.0000000
   48.9500      0.0000000      0.0000000      0.0000000
   48.9700      0.0000000      0.0000000      0.0000000
   48.9900      0.0000000      0.0000000      0.0000000
   49.0100      0.0000000      0.0000000      0.0000000
   49.0300      0.0000000      0.0000000      0.0000000
   49.0500      0.0000000      0.0000000      0.0000000
   49.0700      0.0000000      0.0000000      0.0000000
   49.0900      0.0000000      0.0000000      0.0000000
   49.1100      0.0000000      0.0000000      0.0000000
   49.1300      0.0000000      0.0000000      0.0000000
   49.1500      0.0000000      0.0000000      0.0000000
   49.1700      0.0000000      0.0000000      0.0000000
   49.1900      0.0000000      0.0000000      0.0000000
   49.2100      0.0000000      0.0000000      0.0000000
   49.2300      0.0000000      0.0000000      0.0000000
   49.2500      0.0000000      0.0000000      0.0000000
   49.2700      0.0000000      0.0000000      0.0000000
   49.2900      0.0000000      0.0000000      0.0000000
   49.3100      0.0000000      0.0000000      0.0000000
   49.3300      0.0000000      0.0000000      0.0000000
   49.3500      0.0000000      0.0000000      0.0000000
   49.3700      0.0000000      0.0000000      0.0000000
   49.3900      0.0000000      0.0000000      0.0000000
   49.4100      0.0000000      0.0000000      0.0000000
   49.4300      0.0000000      0.0000000      0.0000000
   49.4500      0.0000000      0.0000000      0.0000000
   49.4700      0.0000000      0.0000000      0.0000000
   49.4900      0.0000000      0.0000000      0.0000000
   49.5100      0.0000000      0.0000000      0.0000000
   49.5300      0.0000000      0.0000000      0.0000000
   49.5500      0.0000000      0.0000000      0.0000000
   49.5700      0.0000000      0.0000000      0.0000000
   49.5900      0.0000000      0.0000000      0.0000000
   49.6100      0.0000000      0.0000000      0.0000000
   49.6300      0.0000000      0.0000000      0.0000000
   49.6500      0.0000000      0.0000000      0.0000000
   49.6700      0.0000000      0.0000000      0.0000000
   49.6900      0.0000000      0.0000000      0.0000000
   49.7100      0.0000000      0.0000000      0.0000000
   49.7300      0.0000000      0.0000000      0.0000000
   49.7500      0.0000000      0.0000000      0.0000000
   49.7700      0.0000000      0.0000000      0.0000000
   49.7900      0.0000000      0.0000000      0.0000000
   49.8100      0.0000000      0.0000000      0.0000000
   49.8300      0.0000000      0.0000000      0.0000000
   49.8500      0.0000000      0.0000000      0.0000000
   49.8700      0.0000000      0.0000000      0.0000000
   49.8900      0.0000000      0.0000000      0.0000000
   49.9100      0.0000000      0.0000000      0.0000000
   49.9300      0.0000000      0.0000000      0.0000000
   49.9500      0.0000000      0.0000000      0.0000000
   49.9700      0.0000000      0.0000000      0.0000000
   49.9900      0.0000000      0.0000000      0.0000000
   50.0100      0.0000000      0.0000000      0.0000000
   50.0300      0.0000000      0.0000000      0.0000000
   50.0500      0.0000000      0.0000000      0.0000000
   50.0700      0.0000000      0.0000000      0.0000000
   50.0900      0.0000000      0.0000000      0.0000000
   50.1100      0.0000000      0.0000000      0.0000000
   50.1300      0.0000000      0.0000000      0.0000000
   50.1500      0.0000000      0.0000000      0.0000000
   50.1700      0.0000000      0.0000000      0.0000000
   50.1900      0.0000000      0.0000000      0.0000000
   50.2100      0.0000000      0.0000000      0.0000000
   50.2300      0.0000000      0.0000000      0.0000000
   50.2500      0.0000000      0.0000000      0.0000000
   50.2700      0.0000000      0.0000000      0.0000000
   50.2900      0.0000000      0.0000000      0.0000000
   50.3100      0.0000000      0.0000000      0.0000000
   50.3300      0.0000000      0.0000000      0.0000000
   50.3500      0.0000000      0.0000000      0.0000000
   50.3700      0.0000000      0.0000000      0.0000000
   50.3900      0.0000000      0.0000000      0.0000000
   50.4100      0.0000000      0.0000000      0.0000000
   50.4300      0.0000000      0.0000000      0.0000000
   50.4500      0.0000000      0.0000000      0.0000000
   50.4700      0.0000000      0.0000000      0.0000000
   50.4900      0.0000000      0.0000000      0.0000000
   50.5100      0.0000000      0.0000000      0.0000000
   50.5300      0.0000000      0.0000000      0.0000000
   50.5500      0.0000000      0.0000000      0.0000000
   50.5700      0.0000000      0.0000000      0.0000000
   50.5900      0.0000000      0.0000000      0.0000000
   50.6100      0.0000000      0.0000000      0.0000000
   50.6300      0.0000000      0.0000000      0.0000000
   50.6500      0.0000000      0.0000000      0.0000000
   50.6700      0.0000000      0.0000000      0.0000000
   50.6900      0.0000000      0.0000000      0.0000000
   50.7100      0.0000000      0.0000000      0.0000000
   50.7300      0.0000000      0.0000000      0.0000000
   50.7500      0.0000000      0.0000000      0.0000000
   50.7700      0.0000000      0.0000000      0.0000000
   50.7900      0.0000000      0.0000000      0.0000000
   50.8100      0.0000000      0.0000000      0.0000000
   50.8300      0.0000000      0.0000000      0.0000000
   50.8500      0.0000000      0.0000000      0.0000000
   50.8700      0.0000000      0.0000000      0.0000000
   50.8900      0.0000000      0.0000000      0.0000000
   50.9100      0.0000000      0.0000000      0.0000000
   50.9300      0.0000000      0.0000000      0.0000000
   50.9500      0.0000000      0.0000000      0.0000000
   50.9700      0.0000000      0.0000000      0.0000000
   50.9900      0.0000000      0.0000000      0.0000000
   51.0100      0.0000000      0.0000000      0.0000000
   51.0300      0.0000000      0.0000000      0.0000000
   51.0500      0.0000000      0.0000000      0.0000000
   51.0700      0.0000000      0.0000000      0.0000000
   51.0900      0.0000000      0.0000000      0.0000000
   51.1100      0.0000000      0.0000000      0.0000000
   51.1300      0.0000000      0.0000000      0.0000000
   51.1500      0.0000000      0.0000000      0.0000000
   51.1700      0.0000000      0.0000000      0.0000000
   51.1900      0.0000000      0.0000000      0.0000000
   51.2100      0.0000000      0.0000000      0.0000000
   51.2300      0.0000000      0.0000000      0.0000000
   51.2500      0.0000000      0.0000000      0.0000000
   51.2700      0.0000000      0.0000000      0.0000000
   51.2900      0.0000000      0.0000000      0.0000000
   51.3100      0.0000000      0.0000000      0.0000000
   51.3300      0.0000000      0.0000000      0.0000000
   51.3500      0.0000000      0.0000000      0.0000000
   51.3700      0.0000000      0.0000000      0.0000000
   51.3900      0.0000000      0.0000000      0.0000000
   51.4100      0.0000000      0.0000000      0.0000000
   51.4300      0.0000000      0.0000000      0.0000000
   51.4500      0.0000000      0.0000000      0.0000000
   51.4700      0.0000000      0.0000000      0.0000000
   51.4900      0.0000000      0.0000000      0.0000000
   51.5100      0.0000000      0.0000000      0.0000000
   51.5300      0.0000000      0.0000000      0.0000000
   51.5500      0.0000000      0.0000000      0.0000000
   51.5700      0.0000000      0.0000000      0.0000000
   51.5900      0.0000000      0.0000000      0.0000000
   51.6100      0.0000000      0.0000000      0.0000000
   51.6300      0.0000000      0.0000000      0.0000000
   51.6500      0.0000000      0.0000000      0.0000000
   51.6700      0.0000000      0.0000000      0.0000000
   51.6900      0.0000000      0.0000000      0.0000000
   51.7100      0.0000000      0.0000000      0.0000000
   51.7300      0.0000000      0.0000000      0.0000000
   51.7500      0.0000000      0.0000000      0.0000000
   51.7700      0.0000000      0.0000000      0.0000000
   51.7900      0.0000000      0.0000000      0.0000000
   51.8100      0.0000000      0.0000000      0.0000000
   51.8300      0.0000000      0.0000000      0.0000000
   51.8500      0.0000000      0.0000000      0.0000000
   51.8700      0.0000000      0.0000000      0.0000000
   51.8900      0.0000000      0.0000000      0.0000000
   51.9100      0.0000000      0.0000000      0.0000000
   51.9300      0.0000000      0.0000000      0.0000000
   51.9500      0.0000000      0.0000000      0.0000000
   51.9700      0.0000000      0.0000000      0.0000000
   51.9900      0.0000000      0.0000000      0.0000000
